num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.5,2.0,1,,,,
,0.5,,,7,6.757,1.036,0
,0.5,,,3,7.456,0.402,0
4,0.5,2.0,2,,,,
,0.5,,,10,27.963,0.358,0
,0.5,,,16,28.461,0.562,0
,0.5,,,22,36.383,0.605,0
,0.5,,,13,36.461,0.357,0
4,0.5,2.0,1,,,,
,0.5,,,18,53.825,0.334,14
,0.5,,,20,24.708,0.809,0
,0.5,,,15,24.722,0.607,0
,0.5,,,20,54.336,0.368,10
,0.5,,,9,25.162,0.358,0
4,0.5,2.0,2,,,,
,0.5,,,15,48.595,0.309,0
,0.5,,,14,23.506,0.596,0
,0.5,,,16,23.844,0.671,0
4,0.5,2.0,1,,,,
,0.5,,,12,14.605,0.822,0
,0.5,,,8,15.03,0.532,0
,0.5,,,7,15.442,0.453,0
4,0.5,2.0,2,,,,
,0.5,,,35,77.59,0.451,0
,0.5,,,28,54.584,0.513,0
,0.5,,,19,39.505,0.481,0
,0.5,,,23,40.841,0.563,0
,0.5,,,23,42.157,0.546,0
,0.5,,,12,85.271,0.141,26
,0.5,,,25,46.297,0.54,0
