elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,3.12,12.99,1.84,NO_ACTION,target_instance_1,normal,1.14
10.0,1,3.21,13.12,1.89,NO_ACTION,target_instance_1,normal,1.2
15.0,1,2.98,13.04,1.96,NO_ACTION,target_instance_1,normal,1.27
20.0,1,3.03,13.04,1.9,NO_ACTION,target_instance_1,normal,1.15
25.0,1,9.43,13.13,105.74,NO_ACTION,target_instance_1,attack,2.33
30.0,1,9.38,13.1,46.45,NO_ACTION,target_instance_1,attack,1.8
35.0,1,13.92,12.47,59.58,NO_ACTION,target_instance_1,attack,2.88
40.0,1,10.68,11.22,43.81,NO_ACTION,target_instance_1,attack,1.83
45.0,1,12.29,12.54,59.88,NO_ACTION,target_instance_1,attack,2.21
50.0,1,11.16,13.26,59.95,NO_ACTION,target_instance_1,attack,2.05
55.0,1,15.92,13.21,63.93,NO_ACTION,target_instance_1,attack,2.62
60.0,1,16.07,13.15,45.38,NO_ACTION,target_instance_1,attack,2.68
65.0,1,10.38,11.86,56.85,NO_ACTION,target_instance_1,attack,2.0
70.0,1,26.11,12.27,54.97,NO_ACTION,target_instance_1,attack,3.07
75.0,1,14.03,13.21,53.22,NO_ACTION,target_instance_1,attack,2.44
80.0,1,18.13,13.25,59.82,NO_ACTION,target_instance_1,attack,1.99
85.0,1,15.67,13.16,55.51,NO_ACTION,target_instance_1,attack,2.98
90.0,1,12.6,13.2,61.03,NO_ACTION,target_instance_1,attack,2.01
95.0,1,9.0,13.2,47.9,NO_ACTION,target_instance_1,attack,2.18
100.0,1,10.78,13.23,65.91,NO_ACTION,target_instance_1,attack,1.74
105.0,1,10.38,11.18,60.31,NO_ACTION,target_instance_1,attack,2.25
110.0,1,12.26,13.14,67.52,NO_ACTION,target_instance_1,attack,1.68
115.0,1,11.66,13.23,53.24,NO_ACTION,target_instance_1,attack,2.81
120.0,1,5.65,13.11,47.58,NO_ACTION,target_instance_1,attack,2.03
125.0,1,15.03,13.24,51.53,NO_ACTION,target_instance_1,attack,1.93
130.0,1,11.26,13.21,58.54,NO_ACTION,target_instance_1,attack,1.98
135.0,1,7.74,13.19,55.28,NO_ACTION,target_instance_1,attack,2.17
140.0,1,8.4,13.2,46.69,NO_ACTION,target_instance_1,attack,1.88
145.0,1,17.87,13.19,48.25,NO_ACTION,target_instance_1,attack,1.93
150.0,1,11.59,13.14,48.34,NO_ACTION,target_instance_1,attack,1.98
155.0,1,17.12,11.22,49.42,NO_ACTION,target_instance_1,attack,2.65
160.0,1,18.2,11.29,55.86,NO_ACTION,target_instance_1,attack,2.16
165.0,1,6.6,11.18,1.78,NO_ACTION,target_instance_1,normal,1.27
170.0,1,3.77,11.22,1.84,NO_ACTION,target_instance_1,normal,1.07
175.0,1,3.58,11.18,1.84,NO_ACTION,target_instance_1,normal,1.43
