num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,30,11.325,2.649,0
,2.5,,,18,11.382,1.582,0
,2.5,,,28,11.44,2.448,0
,2.5,,,29,11.531,2.515,0
4,2.5,10.0,2,,,,
,2.5,,,91,38.597,2.358,0
,2.5,,,98,38.614,2.538,0
,2.5,,,92,38.643,2.381,1
,2.5,,,90,38.656,2.328,4
4,2.5,10.0,1,,,,
,2.5,,,29,14.193,2.043,3
,2.5,,,37,14.651,2.525,2
,2.5,,,44,15.064,2.921,0
,2.5,,,42,15.13,2.776,1
4,2.5,10.0,2,,,,
,2.5,,,76,33.576,2.264,1
,2.5,,,94,33.613,2.797,2
,2.5,,,90,33.613,2.678,0
,2.5,,,94,33.771,2.783,2
4,2.5,10.0,1,,,,
,2.5,,,38,14.01,2.712,2
,2.5,,,43,14.182,3.032,1
,2.5,,,27,14.184,1.904,0
,2.5,,,38,14.543,2.613,0
4,2.5,10.0,2,,,,
,2.5,,,57,23.011,2.477,0
,2.5,,,72,23.084,3.119,0
,2.5,,,58,23.863,2.431,0
,2.5,,,45,24.754,1.818,0
