num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,29,15.957,1.817,0
,2.5,,,49,16.037,3.056,0
,2.5,,,48,16.196,2.964,0
,2.5,,,44,16.449,2.675,1
4,2.5,10.0,2,,,,
,2.5,,,72,33.626,2.141,0
,2.5,,,88,33.839,2.601,0
,2.5,,,73,34.035,2.145,0
,2.5,,,83,34.337,2.417,0
4,2.5,10.0,1,,,,
,2.5,,,115,48.941,2.35,0
,2.5,,,123,49.252,2.497,0
,2.5,,,128,49.409,2.591,0
,2.5,,,136,49.804,2.731,0
4,2.5,10.0,2,,,,
,2.5,,,82,38.573,2.126,0
,2.5,,,85,38.836,2.189,0
,2.5,,,110,39.76,2.767,0
4,2.5,10.0,1,,,,
,2.5,,,89,39.906,2.23,0
,2.5,,,1,0.11,9.099,0
,2.5,,,1,0.697,1.434,0
,2.5,,,1,0.922,1.085,0
,2.5,,,1,2.355,0.425,0
