num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,13,6.535,1.989,0
,2.5,,,18,6.547,2.749,0
,2.5,,,14,6.642,2.108,0
,2.5,,,13,6.931,1.876,0
4,2.5,10.0,2,,,,
,2.5,,,72,28.868,2.494,0
,2.5,,,73,29.185,2.501,0
,2.5,,,75,29.488,2.543,0
,2.5,,,77,29.538,2.607,0
4,2.5,10.0,3,,,,
,2.5,,,59,23.214,2.542,0
,2.5,,,74,23.24,3.184,0
,2.5,,,57,23.767,2.398,0
4,2.5,10.0,2,,,,
,2.5,,,60,24.569,2.442,4
,2.5,,,53,24.394,2.173,0
,2.5,,,66,24.415,2.703,0
,2.5,,,86,24.447,3.518,0
,2.5,,,69,24.905,2.77,0
4,2.5,10.0,3,,,,
,2.5,,,100,34.37,2.909,0
,2.5,,,95,34.611,2.745,0
,2.5,,,84,35.456,2.369,0
4,2.5,10.0,4,,,,
,2.5,,,38,16.881,2.251,0
,2.5,,,140,52.55,2.664,0
,2.5,,,41,17.128,2.394,0
,2.5,,,40,17.533,2.281,0
,2.5,,,50,18.18,2.75,0
