num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,1,,,,
,0.75,,,11,11.438,0.962,0
,0.75,,,6,11.926,0.503,0
4,0.75,3.0,2,,,,
,0.75,,,46,48.807,0.942,1
,0.75,,,36,48.857,0.737,0
,0.75,,,38,48.969,0.776,2
,0.75,,,55,61.358,0.896,1
4,0.75,3.0,1,,,,
,0.75,,,19,24.016,0.791,0
,0.75,,,24,24.531,0.978,0
,0.75,,,63,86.896,0.725,3
4,0.75,3.0,2,,,,
,0.75,,,16,19.009,0.842,1
,0.75,,,18,19.043,0.945,0
,0.75,,,28,44.658,0.627,0
,0.75,,,11,19.391,0.567,0
,0.75,,,10,19.509,0.513,0
4,0.75,3.0,3,,,,
,0.75,,,22,24.211,0.909,1
,0.75,,,17,24.34,0.698,0
,0.75,,,88,119.429,0.737,1
,0.75,,,15,24.552,0.611,0
4,0.75,3.0,2,,,,
,0.75,,,10,8.184,1.222,0
,0.75,,,47,78.398,0.6,0
,0.75,,,5,8.335,0.6,0
,0.75,,,5,9.51,0.526,0
,0.75,,,8,9.53,0.839,0
,0.75,,,21,34.815,0.603,0
