elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.0,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,8.24,11.03,1.95,NO_ACTION,target_instance_1,normal,2.99
10.0,1,8.53,11.1,1.74,NO_ACTION,target_instance_1,normal,3.02
15.0,1,7.36,11.1,1.64,NO_ACTION,target_instance_1,normal,2.95
20.0,1,8.04,10.99,1.72,NO_ACTION,target_instance_1,normal,3.06
25.0,1,11.32,13.09,141.28,NO_ACTION,target_instance_1,attack,3.29
30.0,1,9.08,13.13,47.68,NO_ACTION,target_instance_1,attack,2.51
35.0,1,8.83,13.09,47.48,NO_ACTION,target_instance_1,attack,2.55
40.0,1,15.47,13.16,48.85,NO_ACTION,target_instance_1,attack,2.98
45.0,1,10.52,13.13,48.94,NO_ACTION,target_instance_1,attack,3.38
50.0,1,10.64,13.18,50.56,NO_ACTION,target_instance_1,attack,2.66
55.0,1,9.35,13.24,47.52,NO_ACTION,target_instance_1,attack,3.11
60.0,1,10.56,11.16,53.59,NO_ACTION,target_instance_1,attack,3.71
65.0,1,12.36,11.26,50.51,NO_ACTION,target_instance_1,attack,3.28
70.0,1,12.51,13.18,49.77,NO_ACTION,target_instance_1,attack,3.02
75.0,1,9.27,13.2,58.95,NO_ACTION,target_instance_1,attack,3.69
80.0,1,10.87,12.18,47.67,NO_ACTION,target_instance_1,attack,3.19
85.0,1,12.96,11.84,54.15,NO_ACTION,target_instance_1,attack,3.63
90.0,1,17.16,13.22,54.61,NO_ACTION,target_instance_1,attack,3.49
95.0,1,12.42,13.22,53.68,NO_ACTION,target_instance_1,attack,3.69
100.0,1,10.81,13.13,58.99,NO_ACTION,target_instance_1,attack,3.38
105.0,1,16.24,12.51,56.3,NO_ACTION,target_instance_1,attack,3.47
110.0,1,13.96,13.35,60.55,NO_ACTION,target_instance_1,attack,3.56
115.0,1,14.2,13.15,59.59,NO_ACTION,target_instance_1,attack,4.13
120.0,1,17.73,13.14,63.89,NO_ACTION,target_instance_1,attack,3.8
125.0,1,10.76,11.18,61.93,NO_ACTION,target_instance_1,attack,3.56
130.0,1,12.27,11.21,63.65,NO_ACTION,target_instance_1,attack,3.75
135.0,1,19.78,11.24,280.45,NO_ACTION,target_instance_1,attack,4.2
140.0,1,11.99,13.21,56.98,NO_ACTION,target_instance_1,attack,4.47
145.0,1,13.87,11.22,70.84,NO_ACTION,target_instance_1,attack,3.7
150.0,1,26.31,13.2,60.12,NO_ACTION,target_instance_1,attack,3.66
155.0,1,7.6,13.15,60.48,NO_ACTION,target_instance_1,attack,3.15
160.0,1,21.14,13.16,61.16,NO_ACTION,target_instance_1,attack,3.87
165.0,1,13.81,13.17,7.74,NO_ACTION,target_instance_1,normal,2.38
170.0,1,8.45,13.13,1.91,NO_ACTION,target_instance_1,normal,3.13
175.0,1,8.9,13.12,1.9,NO_ACTION,target_instance_1,normal,2.47
