num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,29,5.923,4.896,0
,2.5,,,15,6.088,2.464,1
,2.5,,,19,6.133,3.098,0
,2.5,,,25,6.144,4.069,0
4,2.5,10.0,2,,,,
,2.5,,,81,28.68,2.824,4
,2.5,,,65,28.722,2.263,0
,2.5,,,69,28.98,2.381,0
,2.5,,,84,29.113,2.885,0
4,2.5,10.0,1,,,,
,2.5,,,30,13.936,2.153,1
,2.5,,,32,14.003,2.285,0
,2.5,,,44,14.067,3.128,0
,2.5,,,27,14.168,1.906,1
4,2.5,10.0,2,,,,
,2.5,,,194,88.089,2.202,0
,2.5,,,234,88.114,2.656,0
,2.5,,,230,88.513,2.598,0
,2.5,,,209,88.525,2.361,0
