num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.125,0.5,1,,,,
,0.125,,,23,141.957,0.162,0
,0.125,,,20,147.852,0.135,0
,0.125,,,19,149.624,0.127,0
,0.125,,,23,151.715,0.152,0
