elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,8.23,22.51,16.73,NO_ACTION,target_instance_1,normal
10.0,1,7.01,22.48,16.36,NO_ACTION,target_instance_1,normal
15.0,1,7.72,22.42,15.05,NO_ACTION,target_instance_1,normal
20.0,1,7.78,22.22,16.96,NO_ACTION,target_instance_1,normal
25.0,2,210.14,34.11,1160.73,SCALE_UP,target_instance_1,attack
30.0,2,215.86,46.65,882.16,NO_ACTION,target_instance_1,attack
35.0,2,206.94,43.41,1651.86,NO_ACTION,"target_instance_2,target_instance_1",attack
40.0,2,205.14,42.89,0.0,NO_ACTION,"target_instance_2,target_instance_1",attack
45.0,3,204.95,58.84,0.0,SCALE_UP,"target_instance_2,target_instance_1",attack
50.0,3,207.95,66.32,380.77,NO_ACTION,"target_instance_2,target_instance_1",attack
55.01,3,200.99,55.86,1272.25,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
60.0,3,195.79,61.62,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
65.0,4,200.61,67.25,0.0,SCALE_UP,"target_instance_2,target_instance_1,target_instance_3",attack
70.0,4,195.77,68.51,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
75.0,4,193.4,74.49,1057.57,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
80.0,4,188.06,65.86,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
85.0,4,187.71,67.39,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
90.0,4,187.36,68.23,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
95.0,4,190.41,68.79,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
100.0,4,194.52,69.34,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
105.0,4,189.33,68.83,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
110.0,4,185.27,70.67,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
115.0,4,189.31,69.94,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
120.0,4,189.71,71.06,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
125.0,4,188.62,70.56,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
130.0,4,188.96,71.54,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
135.0,4,186.83,71.96,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
140.0,4,187.93,71.54,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
145.0,4,188.5,73.18,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
150.0,4,189.11,72.36,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
155.0,4,191.17,72.71,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
160.0,4,192.44,73.65,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack
165.0,4,189.33,72.71,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",normal
170.0,4,182.76,74.19,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",normal
175.0,4,186.21,73.88,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",normal
