num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,40.0,160.0,1,,,,
4,40.0,160.0,2,,,,
,40.0,,,8,30.747,0.26,255
,40.0,,,1,30.753,0.033,258
,40.0,,,34,30.755,1.105,190
,40.0,,,9,30.76,0.293,230
4,40.0,160.0,3,,,,
4,40.0,160.0,4,,,,
,40.0,,,14,160.295,0.087,1055
,40.0,,,16,160.315,0.1,1114
,40.0,,,0,162.225,0.0,1079
,40.0,,,0,162.257,0.0,1138
,40.0,,,0,136.892,0.0,697
,40.0,,,0,136.896,0.0,706
,40.0,,,0,136.912,0.0,713
,40.0,,,0,136.916,0.0,643
,40.0,,,0,130.51,0.0,2634
