num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,80.0,320.0,1,,,,
4,80.0,320.0,2,,,,
4,80.0,320.0,1,,,,
4,80.0,320.0,2,,,,
,80.0,,,7,58.097,0.12,466
,80.0,,,10,58.355,0.171,459
,80.0,,,6,58.526,0.103,431
,80.0,,,7,58.566,0.12,443
4,80.0,320.0,1,,,,
4,80.0,320.0,2,,,,
4,80.0,320.0,1,,,,
,80.0,,,0,159.502,0.0,1878
,80.0,,,0,159.539,0.0,1854
,80.0,,,0,159.556,0.0,1797
,80.0,,,0,159.634,0.0,1879
,80.0,,,0,137.176,0.0,1272
,80.0,,,0,137.177,0.0,1284
,80.0,,,0,137.181,0.0,1287
,80.0,,,0,137.644,0.0,1373
,80.0,,,0,125.61,0.0,1825
,80.0,,,0,125.667,0.0,1833
,80.0,,,0,125.668,0.0,1792
,80.0,,,0,125.757,0.0,1829
,80.0,,,0,101.661,0.0,1040
,80.0,,,0,101.673,0.0,913
,80.0,,,0,101.685,0.0,1016
,80.0,,,0,101.69,0.0,1022
,80.0,,,0,94.846,0.0,1838
,80.0,,,0,94.857,0.0,1842
,80.0,,,0,94.87,0.0,1877
,80.0,,,0,94.879,0.0,1817
,80.0,,,0,68.84,0.0,596
