elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,9.33,22.35,14.79,NO_ACTION,target_instance_1,normal
10.0,1,7.84,21.96,16.17,NO_ACTION,target_instance_1,normal
15.0,1,7.1,22.47,15.13,NO_ACTION,target_instance_1,normal
20.0,1,8.09,22.59,15.34,NO_ACTION,target_instance_1,normal
25.0,2,204.05,35.02,1152.32,SCALE_UP,target_instance_1,attack
30.0,2,210.08,48.51,0.0,NO_ACTION,target_instance_1,attack
35.02,2,110.16,42.08,0.0,NO_ACTION,"target_instance_2,target_instance_1",attack
40.0,2,192.9,43.08,1245.31,NO_ACTION,"target_instance_2,target_instance_1",attack
45.0,3,210.15,62.68,0.0,SCALE_UP,"target_instance_2,target_instance_1",attack
50.01,3,206.88,69.1,0.0,NO_ACTION,"target_instance_2,target_instance_1",attack
55.0,3,210.63,76.64,0.0,NO_ACTION,"target_instance_2,target_instance_1",attack
60.0,3,135.27,62.52,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
65.0,4,137.43,68.2,0.0,SCALE_UP,"target_instance_2,target_instance_1,target_instance_3",attack
70.0,4,135.21,69.79,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
75.0,4,139.65,76.76,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
80.0,4,105.43,66.56,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
85.01,4,110.65,69.18,828.36,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
90.0,4,107.88,75.51,1715.78,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
95.0,4,148.4,81.72,1873.84,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
100.0,4,150.93,82.34,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
105.0,4,149.64,87.8,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
110.0,4,150.93,88.7,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
115.02,4,146.47,93.74,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
120.01,4,139.54,94.54,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
125.01,4,146.61,100.87,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
130.0,4,194.99,103.14,1235.84,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
135.0,4,181.73,103.54,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
140.0,4,184.18,103.6,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
145.0,4,182.45,105.4,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
150.08,4,188.85,105.31,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
155.0,4,192.71,106.48,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
160.03,4,180.33,107.24,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",attack
165.0,4,190.39,106.89,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",normal
170.01,4,201.67,108.32,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",normal
175.0,4,192.26,108.04,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4,target_instance_3",normal
