num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
16,10.0,160.0,1,,,,
16,10.0,160.0,2,,,,
,10.0,,,9,29.345,0.307,55
,10.0,,,2,29.807,0.067,61
,10.0,,,2,30.329,0.066,62
,10.0,,,5,30.395,0.165,62
,10.0,,,3,30.467,0.098,68
,10.0,,,3,30.504,0.098,65
,10.0,,,1,30.531,0.033,51
,10.0,,,24,30.537,0.786,32
,10.0,,,17,30.531,0.557,37
,10.0,,,1,30.566,0.033,54
,10.0,,,1,30.556,0.033,53
,10.0,,,1,30.554,0.033,68
,10.0,,,2,30.591,0.065,76
,10.0,,,1,30.618,0.033,63
,10.0,,,1,30.761,0.033,62
,10.0,,,1,30.749,0.033,64
16,10.0,160.0,1,,,,
16,10.0,160.0,2,,,,
16,10.0,160.0,1,,,,
16,10.0,160.0,2,,,,
,10.0,,,4,90.796,0.044,264
,10.0,,,5,90.8,0.055,267
,10.0,,,2,90.804,0.022,292
,10.0,,,3,90.867,0.033,254
,10.0,,,3,90.871,0.033,272
,10.0,,,3,90.907,0.033,244
,10.0,,,3,90.951,0.033,264
,10.0,,,3,90.95,0.033,292
,10.0,,,0,92.797,0.0,262
,10.0,,,0,92.81,0.0,259
,10.0,,,0,92.848,0.0,284
,10.0,,,0,92.91,0.0,251
,10.0,,,0,92.915,0.0,271
,10.0,,,0,92.923,0.0,307
,10.0,,,0,92.95,0.0,269
,10.0,,,0,93.788,0.0,260
16,10.0,160.0,1,,,,
,10.0,,,0,127.403,0.0,130
,10.0,,,0,127.74,0.0,125
,10.0,,,0,127.767,0.0,142
,10.0,,,0,127.853,0.0,121
,10.0,,,0,127.857,0.0,144
,10.0,,,0,127.895,0.0,135
,10.0,,,0,127.915,0.0,132
,10.0,,,0,127.954,0.0,115
,10.0,,,0,127.973,0.0,134
,10.0,,,0,128.012,0.0,153
,10.0,,,0,128.038,0.0,135
,10.0,,,0,128.099,0.0,124
,10.0,,,0,128.155,0.0,119
,10.0,,,0,128.167,0.0,122
,10.0,,,0,128.192,0.0,137
,10.0,,,0,128.273,0.0,116
,10.0,,,0,117.372,0.0,203
,10.0,,,0,117.394,0.0,190
,10.0,,,0,117.437,0.0,205
,10.0,,,0,117.44,0.0,207
,10.0,,,0,117.478,0.0,226
,10.0,,,0,117.488,0.0,218
,10.0,,,0,117.492,0.0,193
,10.0,,,0,117.497,0.0,211
,10.0,,,0,117.496,0.0,239
,10.0,,,0,117.501,0.0,200
,10.0,,,0,117.497,0.0,214
,10.0,,,0,117.516,0.0,207
,10.0,,,0,117.521,0.0,228
,10.0,,,0,117.527,0.0,205
,10.0,,,0,117.535,0.0,189
,10.0,,,0,117.558,0.0,232
,10.0,,,0,96.7,0.0,170
,10.0,,,0,96.703,0.0,182
,10.0,,,0,96.749,0.0,188
,10.0,,,0,96.767,0.0,194
,10.0,,,0,96.767,0.0,187
,10.0,,,0,96.772,0.0,165
,10.0,,,0,96.768,0.0,163
,10.0,,,0,96.784,0.0,195
,10.0,,,0,96.794,0.0,203
,10.0,,,0,96.794,0.0,172
,10.0,,,0,96.804,0.0,186
,10.0,,,0,96.8,0.0,157
,10.0,,,0,96.809,0.0,176
,10.0,,,0,96.812,0.0,184
,10.0,,,0,96.816,0.0,184
,10.0,,,0,96.826,0.0,183
,10.0,,,0,81.69,0.0,256
,10.0,,,0,81.718,0.0,269
,10.0,,,0,81.762,0.0,249
,10.0,,,0,81.755,0.0,280
,10.0,,,0,81.761,0.0,245
,10.0,,,0,81.778,0.0,246
,10.0,,,0,81.783,0.0,258
,10.0,,,0,81.793,0.0,281
,10.0,,,0,81.796,0.0,293
,10.0,,,0,81.793,0.0,281
,10.0,,,0,81.808,0.0,238
,10.0,,,0,81.826,0.0,278
,10.0,,,0,81.827,0.0,275
,10.0,,,0,81.856,0.0,261
,10.0,,,0,81.855,0.0,258
,10.0,,,0,81.892,0.0,228
,10.0,,,0,54.864,0.0,120
