elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,8.64,22.18,17.92,NO_ACTION,target_instance_1,normal
10.0,1,9.1,21.95,17.21,NO_ACTION,target_instance_1,normal
15.0,1,9.12,22.12,16.6,NO_ACTION,target_instance_1,normal
20.0,1,7.8,22.37,17.57,NO_ACTION,target_instance_1,normal
25.0,2,213.34,33.31,1068.15,SCALE_UP,target_instance_1,attack
30.0,2,217.22,45.94,746.02,NO_ACTION,target_instance_1,attack
35.0,2,208.36,41.62,1490.11,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,2,203.76,40.97,0.0,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,3,207.22,56.15,0.0,SCALE_UP,"target_instance_1,target_instance_2",attack
50.0,3,197.36,61.62,0.0,NO_ACTION,"target_instance_1,target_instance_2",attack
55.01,3,211.22,67.34,1000.4,NO_ACTION,"target_instance_1,target_instance_2",attack
60.0,3,201.68,56.88,1149.62,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
65.0,4,196.53,62.37,1568.93,SCALE_UP,"target_instance_1,target_instance_3,target_instance_2",attack
70.0,4,193.46,63.7,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
75.0,4,199.44,67.82,483.21,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
80.0,4,193.09,55.24,1254.79,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
85.0,4,188.3,56.5,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
90.0,4,193.02,55.54,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
95.0,4,191.72,54.67,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
100.0,4,189.23,55.27,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
105.0,4,191.32,54.13,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
110.0,4,186.51,54.98,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
115.0,4,185.63,54.22,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
120.0,4,192.51,55.41,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
125.0,4,193.86,54.71,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
130.0,4,195.07,54.12,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
135.0,4,195.54,54.7,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
140.03,4,190.33,54.81,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
145.0,4,190.3,55.45,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
150.0,4,190.83,54.39,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
155.0,4,194.37,53.67,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
160.0,4,194.21,54.53,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
165.0,4,194.25,53.35,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",normal
170.01,4,184.85,54.36,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",normal
175.0,4,190.64,53.21,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",normal
