elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,8.58,22.12,16.69,NO_ACTION,target_instance_1,normal
10.0,1,6.86,22.34,14.31,NO_ACTION,target_instance_1,normal
15.0,1,8.26,22.45,16.47,NO_ACTION,target_instance_1,normal
20.0,1,7.44,22.57,17.12,NO_ACTION,target_instance_1,normal
25.0,2,204.81,26.4,1070.33,SCALE_UP,target_instance_1,attack
30.0,2,113.4,24.74,0.0,NO_ACTION,target_instance_1,attack
35.0,2,38.34,19.41,107.03,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,2,32.53,17.93,226.0,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,2,31.8,19.43,129.93,NO_ACTION,"target_instance_1,target_instance_2",attack
50.0,2,36.15,19.44,205.04,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,144.12,24.1,1021.87,SCALE_UP,"target_instance_1,target_instance_2",attack
60.0,3,130.43,25.44,0.0,NO_ACTION,"target_instance_1,target_instance_2",attack
65.0,3,86.79,22.4,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
70.0,3,117.61,23.27,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
75.0,4,89.2,24.32,0.0,SCALE_UP,"target_instance_1,target_instance_3,target_instance_2",attack
80.0,4,109.38,25.36,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
85.0,4,111.8,25.28,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
90.0,4,111.76,26.32,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
95.0,4,75.9,23.56,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
100.0,4,76.06,24.61,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
105.0,4,66.36,25.65,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
110.0,4,66.36,25.65,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
115.0,4,68.98,26.82,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
120.0,4,63.15,26.68,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
125.0,4,64.97,27.69,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
130.01,4,77.67,28.78,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
135.0,4,77.67,28.78,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
140.0,4,63.15,29.83,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
145.01,4,87.98,29.91,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
150.0,4,89.26,30.96,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
155.0,4,74.45,31.88,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
160.03,4,74.45,31.88,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack
165.0,4,95.21,32.82,201.22,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",normal
170.0,4,65.6,32.69,17.78,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",normal
175.0,4,67.05,33.5,206.5,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",normal
