elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,10.54,22.49,15.52,NO_ACTION,target_instance_1,normal
10.0,1,7.22,22.36,15.36,NO_ACTION,target_instance_1,normal
15.0,1,7.63,22.38,16.26,NO_ACTION,target_instance_1,normal
20.0,1,6.6,22.69,15.27,NO_ACTION,target_instance_1,normal
25.0,2,212.41,33.43,1014.65,SCALE_UP,target_instance_1,attack
30.0,2,215.1,45.85,845.91,NO_ACTION,target_instance_1,attack
35.0,2,206.35,41.84,1632.1,NO_ACTION,"target_instance_2,target_instance_1",attack
40.0,2,207.48,42.19,0.0,NO_ACTION,"target_instance_2,target_instance_1",attack
45.0,3,201.83,57.17,0.0,SCALE_UP,"target_instance_2,target_instance_1",attack
50.02,3,198.81,64.77,0.0,NO_ACTION,"target_instance_2,target_instance_1",attack
55.0,3,202.09,54.43,1307.89,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
60.0,3,195.51,60.31,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
65.0,4,200.81,66.02,0.0,SCALE_UP,"target_instance_2,target_instance_1,target_instance_3",attack
70.0,4,196.6,66.91,0.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
75.0,4,191.24,72.57,1241.88,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack
80.0,4,184.7,64.35,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
85.0,4,186.48,65.7,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
90.0,4,187.13,66.7,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
95.0,4,191.33,67.06,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
100.01,4,195.39,68.01,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
105.0,4,192.24,68.03,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
110.01,4,187.13,69.0,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
115.0,4,189.45,68.46,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
120.0,4,192.5,69.74,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
125.0,4,190.91,69.59,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
130.0,4,190.14,69.47,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
135.01,4,190.93,70.62,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
140.01,4,187.48,70.7,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
145.0,4,187.38,71.9,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
150.0,4,188.16,72.04,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
155.0,4,188.92,71.32,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
160.0,4,187.82,72.95,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",attack
165.01,4,187.43,72.6,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",normal
170.0,4,186.48,73.48,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",normal
175.0,4,187.01,72.97,0.0,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1,target_instance_3",normal
